Date,Open,High,Low,Close,Adj Close,Volume
11/06/2018,8571.386719,8571.386719,8443.52832,8453.364258,7967.671387,444564
12/06/2018,8438.611328,8532.045898,8369.764648,8399.270508,7916.685059,147705
13/06/2018,8384.517578,8517.292969,8355.011719,8423.858398,7939.86084,282060
14/06/2018,8359.929688,8482.869141,8296.000977,8423.858398,7939.86084,247097
15/06/2018,8404.1875,8473.03418,8153.390137,8153.390137,7684.931641,327134
18/06/2018,8232.071289,8256.65918,8143.554688,8212.401367,7740.552246,180049
19/06/2018,8241.907227,8281.248047,8104.213867,8138.637207,7671.027344,221325
20/06/2018,8222.236328,8300.917969,8192.730469,8192.730469,7722.012207,215360
21/06/2018,8187.812988,8271.412109,8138.637207,8143.554688,7675.661621,151400
22/06/2018,8207.483398,8236.989258,8055.037598,8217.318359,7745.187012,177749
25/06/2018,8168.142578,8261.577148,8074.708008,8074.708008,7610.770508,115339
26/06/2018,8109.131348,8128.801758,8020.614746,8084.543457,7620.040527,884530
27/06/2018,8079.625977,8281.248047,8074.708008,8187.812988,7717.376953,144941
28/06/2018,8177.978027,8197.648438,8084.543457,8104.213867,7638.581543,205618
29/06/2018,8163.225098,8246.824219,8094.378418,8163.225098,7694.202148,222363
02/07/2018,8153.390137,8158.307617,7932.097656,7932.097656,7476.354004,362517
03/07/2018,7941.933105,8114.049316,7941.933105,8084.543457,7620.040527,178625
04/07/2018,8010.779297,8069.790527,7981.273926,8069.790527,7606.13623,129770
05/07/2018,8084.543457,8114.049316,8020.614746,8084.543457,7620.040527,93659
06/07/2018,8109.131348,8168.142578,8064.873047,8148.472168,7680.296387,665170
09/07/2018,8168.142578,8217.318359,8133.719727,8212.401367,7740.552246,135600
10/07/2018,8182.895508,8266.495117,8158.307617,8202.566406,7731.283203,221397
11/07/2018,8197.648438,8207.483398,8118.966797,8168.142578,7698.836914,230048
12/07/2018,8212.401367,8448.446289,8197.648438,8369.764648,7888.874023,441336
13/07/2018,8433.693359,8448.446289,8296.000977,8296.000977,7819.349609,101787
16/07/2018,8355.011719,8359.929688,8222.236328,8350.09375,7870.333984,154914
17/07/2018,8192.730469,8227.154297,8064.873047,8089.460938,7624.675781,260331
18/07/2018,8148.472168,8182.895508,8069.790527,8138.637207,7671.027344,196188
19/07/2018,8118.966797,8187.812988,8118.966797,8163.225098,7694.202148,340420
20/07/2018,8168.142578,8236.989258,8143.554688,8236.989258,7763.728027,125908
23/07/2018,8158.307617,8291.083008,8158.307617,8246.824219,7772.99707,119127
24/07/2018,8286.165039,8300.917969,8202.566406,8251.742188,7777.632813,143950
25/07/2018,8256.65918,8286.165039,8128.801758,8158.307617,7689.566895,127624
26/07/2018,8163.225098,8177.978027,8109.131348,8118.966797,7652.486328,207198
27/07/2018,8182.895508,8182.895508,8114.049316,8118.966797,7652.486328,160364
30/07/2018,8079.625977,8084.543457,7991.108887,8020.614746,7559.784668,168333
31/07/2018,8035.367188,8197.648438,8005.861816,8153.390137,7684.931641,191480
01/08/2018,8192.730469,8192.730469,8010.779297,8010.779297,7550.514648,166133
02/08/2018,7986.191406,8030.449707,7946.850586,7946.850586,7490.259766,144475
03/08/2018,7986.191406,8025.532227,7951.768066,8005.861816,7545.879883,216361
06/08/2018,8035.367188,8050.120117,7991.108887,8005.861816,7545.879883,234469
07/08/2018,8089.460938,8089.460938,7966.520996,7986.191406,7527.339844,283689
08/08/2018,7750.145996,7897.674316,7376.408203,7415.749023,6989.672363,987768
09/08/2018,7386.243164,7504.266113,7371.490723,7425.584473,6998.942383,368180
10/08/2018,7445.254883,7445.254883,7135.445801,7135.445801,6725.474121,465496
13/08/2018,6992.834961,7032.175781,6879.72998,7002.67041,6600.327637,421344
14/08/2018,7051.846191,7051.846191,6864.977539,6904.317871,6507.625977,822864
15/08/2018,6953.494141,7032.175781,6825.63623,6825.63623,6433.464844,615735
16/08/2018,6860.05957,6879.72998,6771.542969,6805.96582,6414.925293,222484
17/08/2018,6756.790039,6874.8125,6756.790039,6840.38916,6447.370605,127847
20/08/2018,6835.47168,7046.928711,6835.47168,6992.834961,6591.057617,604123
21/08/2018,6943.658691,7046.928711,6943.658691,7027.258301,6623.50293,314679
22/08/2018,6958.411621,7096.104492,6958.411621,7056.763672,6651.3125,236029
23/08/2018,7046.928711,7091.187012,6997.752441,7032.175781,6690.614258,171241
24/08/2018,6992.834961,7125.610352,6992.834961,7086.269531,6742.080566,201737
28/08/2018,7130.527832,7194.457031,7061.681641,7071.516602,6728.044434,195009
29/08/2018,7096.104492,7120.692871,6983,6983,6643.827148,175156
30/08/2018,7027.258301,7027.258301,6909.23584,6909.23584,6573.645508,127474
31/08/2018,6997.752441,7027.258301,6884.647461,6899.400391,6564.288086,260329
03/09/2018,6948.57666,6997.752441,6928.90625,6983,6643.827148,89785
04/09/2018,7032.175781,7032.175781,6820.71875,6899.400391,6564.288086,136863
05/09/2018,6864.977539,6948.57666,6864.977539,6914.15332,6578.324219,192194
06/09/2018,6923.988281,6923.988281,6756.790039,6756.790039,6428.60498,217627
07/09/2018,6761.70752,6796.130859,6638.767578,6722.366699,6395.853516,244208
10/09/2018,6771.542969,6771.542969,6658.437988,6683.025879,6358.42334,134326
11/09/2018,6673.19043,6746.95459,6658.437988,6717.449219,6391.174316,156319
12/09/2018,6687.943359,6766.625,6633.849609,6766.625,6437.961914,206323
13/09/2018,6692.861328,6869.89502,6692.861328,6869.89502,6536.216309,193543
14/09/2018,6864.977539,6914.15332,6761.70752,6805.96582,6475.39209,303567
17/09/2018,6830.554199,6830.554199,6648.602539,6737.119629,6409.889648,181261
18/09/2018,6737.119629,6805.96582,6712.531738,6746.95459,6419.24707,168076
19/09/2018,6697.778809,6781.37793,6673.19043,6742.037109,6414.567871,184203
20/09/2018,6727.28418,6840.38916,6722.366699,6805.96582,6475.39209,209274
21/09/2018,6815.80127,6889.56543,6742.037109,6796.130859,6466.034668,429844
24/09/2018,6746.95459,6791.213379,6658.437988,6668.272949,6344.386719,142579
25/09/2018,6668.272949,6683.025879,6569.920898,6658.437988,6335.029297,179452
26/09/2018,6619.097168,6702.696289,6594.508789,6668.272949,6344.386719,205730
27/09/2018,6633.849609,6683.025879,6565.003418,6589.591309,6269.526855,251823
28/09/2018,6633.849609,6638.767578,6383.051758,6383.051758,6073.019043,328614
01/10/2018,6387.969727,6520.745117,6373.216797,6461.733398,6147.878906,344685
02/10/2018,6446.980957,6456.815918,6378.134277,6456.815918,6143.200684,225818
03/10/2018,6446.980957,6663.355469,6446.980957,6614.179199,6292.919922,197815
04/10/2018,6579.755859,6589.591309,6422.392578,6496.156738,6180.630371,401277
05/10/2018,6496.156738,6555.167969,6392.887207,6456.815918,6143.200684,279791
08/10/2018,6461.733398,6481.403809,6392.887207,6392.887207,6082.376953,253602
09/10/2018,6383.051758,6402.722168,6033.901855,6073.242676,5778.257813,447902
10/10/2018,6033.901855,6078.160156,5915.879395,5999.478516,5708.076172,344757
11/10/2018,5930.632324,5969.973145,5901.126465,5910.961914,5623.859375,249311
12/10/2018,6053.572266,6078.160156,5910.961914,5915.879395,5628.538086,1516339
15/10/2018,5906.044434,6225.688477,5906.044434,6186.347656,5885.869141,268704
16/10/2018,6176.512695,6461.733398,6166.677246,6461.733398,6147.878906,294623
17/10/2018,6486.321777,6594.508789,6437.145508,6476.486328,6161.915527,200963
18/10/2018,6545.333008,6619.097168,6437.145508,6584.673828,6264.847656,208412
19/10/2018,6565.003418,6643.685059,6466.651367,6643.685059,6320.993164,306770
22/10/2018,6624.014648,6624.014648,6378.134277,6378.134277,6068.340332,214939
23/10/2018,6392.887207,6432.228027,6009.313965,6132.253906,5834.402344,325921
24/10/2018,6245.358887,6299.452637,6186.347656,6225.688477,5923.298828,205235
25/10/2018,6176.512695,6338.793457,6087.995605,6279.782227,5974.765137,256128
26/10/2018,6255.194336,6476.486328,6142.089355,6422.392578,6110.449219,277936
29/10/2018,6471.568848,6628.932129,6442.062988,6599.426758,6278.884766,237166
30/10/2018,6599.426758,6619.097168,6260.111816,6569.920898,6250.812012,371572
31/10/2018,6643.685059,6692.861328,6540.415527,6609.261719,6288.241699,256014
01/11/2018,6540.415527,6850.224609,6530.580078,6796.130859,6466.034668,323272
02/11/2018,6884.647461,7130.527832,6810.883789,6919.070801,6583.00293,505845
05/11/2018,6968.24707,6992.834961,6722.366699,6825.63623,6494.106445,758140
06/11/2018,6687.943359,6815.80127,6673.19043,6737.119629,6409.889648,651698
07/11/2018,6786.29541,6801.04834,6648.602539,6717.449219,6391.174316,168307
08/11/2018,6746.95459,6820.71875,6545.333008,6565.003418,6246.133301,325759
09/11/2018,6550.250488,6569.920898,6387.969727,6442.062988,6129.164063,373476
12/11/2018,6496.156738,6604.344238,6353.546387,6392.887207,6082.376953,296959
13/11/2018,6422.392578,6579.755859,6373.216797,6560.085938,6241.45459,239601
14/11/2018,6584.673828,7145.280762,6466.651367,6953.494141,6615.754395,621375
15/11/2018,6948.57666,6963.32959,6628.932129,6845.306641,6512.821777,357254
16/11/2018,6869.89502,7219.044922,6781.37793,7086.269531,6742.080566,334800
19/11/2018,7101.022461,7179.704102,6978.082031,7169.868652,6821.619141,831698
20/11/2018,7101.022461,7125.610352,6909.23584,6983,6643.827148,249044
21/11/2018,7032.175781,7061.681641,6884.647461,7042.01123,6699.972168,241108
22/11/2018,7061.681641,7061.681641,6894.48291,6973.164551,6634.469727,92103
23/11/2018,6938.741211,7101.022461,6909.23584,7071.516602,6728.044434,94292
26/11/2018,7160.033691,7214.127441,6845.306641,6923.988281,6587.681641,400541
27/11/2018,6938.741211,6938.741211,6771.542969,6840.38916,6508.143066,164822
28/11/2018,6899.400391,6953.494141,6761.70752,6894.48291,6559.609375,243190
29/11/2018,6963.32959,7007.587891,6904.317871,6953.494141,6615.754395,298949
30/11/2018,7002.67041,7002.67041,6815.80127,6860.05957,6526.858398,215393
03/12/2018,6884.647461,7125.610352,6864.977539,6958.411621,6620.433105,176502
04/12/2018,6963.32959,7027.258301,6717.449219,6717.449219,6391.174316,318822
05/12/2018,6707.61377,6727.28418,6599.426758,6653.52002,6330.350586,205663
06/12/2018,6535.497559,6589.591309,6392.887207,6461.733398,6147.878906,318246
07/12/2018,6565.003418,6638.767578,6348.628906,6348.628906,6040.268066,168754
10/12/2018,6387.969727,6417.475098,6137.171387,6137.171387,5839.081543,230666
11/12/2018,6240.441406,6324.040527,6102.748535,6191.265137,5890.547852,328180
12/12/2018,6206.018066,6299.452637,6107.666016,6279.782227,5974.765137,320148
13/12/2018,6279.782227,6383.051758,6245.358887,6319.123047,6012.195313,279560
14/12/2018,6324.040527,6530.580078,6319.123047,6496.156738,6180.630371,295000
17/12/2018,6515.827148,6520.745117,6319.123047,6368.299316,6058.98291,254634
18/12/2018,6412.557617,6456.815918,6284.699707,6314.205566,6007.51709,234896
19/12/2018,6319.123047,6363.381348,6230.605957,6245.358887,5942.01416,167939
20/12/2018,6220.770996,6250.276367,6112.583496,6156.842285,5857.796875,249324
21/12/2018,6196.183105,6240.441406,6127.336426,6210.935547,5909.263184,389351
24/12/2018,6201.100586,6220.770996,6097.830566,6142.089355,5843.760254,30073
27/12/2018,6161.759766,6166.677246,6043.737305,6117.500977,5820.366699,132030
28/12/2018,6171.594727,6319.123047,6097.830566,6260.111816,5956.050293,99879
31/12/2018,6314.205566,6314.205566,6196.183105,6294.535156,5988.802246,108246
02/01/2019,6314.205566,6471.568848,6186.347656,6471.568848,6157.236816,153856
03/01/2019,6456.815918,6466.651367,6284.699707,6328.958496,6021.553223,166786
04/01/2019,6368.299316,6569.920898,6328.958496,6486.321777,6171.273438,129157
07/01/2019,6560.085938,6658.437988,6471.568848,6624.014648,6302.27832,183891
08/01/2019,6614.179199,6791.213379,6589.591309,6697.778809,6372.459473,238419
09/01/2019,6687.943359,6722.366699,6609.261719,6628.932129,6306.957031,275110
10/01/2019,6579.755859,6633.849609,6456.815918,6481.403809,6166.594238,255655
11/01/2019,6520.745117,6555.167969,6422.392578,6422.392578,6110.449219,195551
14/01/2019,6348.628906,6348.628906,6142.089355,6156.842285,5857.796875,483249
15/01/2019,5999.478516,6107.666016,5910.961914,6107.666016,5811.009277,461741
16/01/2019,6132.253906,6206.018066,6014.231445,6132.253906,5834.402344,258304
17/01/2019,6137.171387,6166.677246,6014.231445,6053.572266,5759.542969,550511
18/01/2019,6058.490234,6161.759766,6043.737305,6137.171387,5839.081543,619997
21/01/2019,6087.995605,6176.512695,6058.490234,6087.995605,5792.294434,319891
22/01/2019,6112.583496,6122.418945,6048.654785,6102.748535,5806.330078,143806
23/01/2019,6063.407715,6087.995605,5974.890625,6024.066895,5731.470703,257690
24/01/2019,6078.160156,6078.160156,5955.220215,6019.148926,5726.791016,235174
25/01/2019,5999.478516,6004.396484,5925.714844,5925.714844,5637.895508,293625
28/01/2019,5950.302734,5989.643555,5930.632324,5984.726074,5694.040527,165448
29/01/2019,6024.066895,6024.066895,5955.220215,5994.561035,5703.397949,200164
30/01/2019,5974.890625,6166.677246,5974.890625,6137.171387,5839.081543,478032
31/01/2019,6137.171387,6171.594727,6127.336426,6161.759766,5862.475586,427736
01/02/2019,6171.594727,6348.628906,6147.006836,6274.864746,5970.087402,1889193
04/02/2019,6304.370117,6328.958496,6260.111816,6314.205566,6007.51709,234885
05/02/2019,6274.864746,6427.310547,6274.864746,6407.640137,6096.413086,407513
06/02/2019,6437.145508,6496.156738,6397.804688,6437.145508,6124.485352,139777
07/02/2019,6368.299316,6446.980957,6186.347656,6274.864746,5970.087402,426994
08/02/2019,6289.617188,6294.535156,6240.441406,6269.946777,5965.407715,156656
11/02/2019,6196.183105,6269.946777,6191.265137,6260.111816,5956.050293,171325
12/02/2019,6309.287598,6402.722168,6176.512695,6225.688477,5923.298828,197696
13/02/2019,6186.347656,6319.123047,6147.006836,6304.370117,5998.159668,190651
14/02/2019,6245.358887,6309.287598,6151.924316,6156.842285,5857.796875,240126
15/02/2019,6176.512695,6176.512695,6043.737305,6087.995605,5792.294434,289002
18/02/2019,6083.078125,6112.583496,5965.055176,6004.396484,5712.755859,409089
19/02/2019,5960.137695,6043.737305,5910.961914,5945.384766,5656.610352,299803
20/02/2019,5925.714844,6122.418945,5915.879395,6048.654785,5754.864258,215179
21/02/2019,6019.148926,6083.078125,5915.879395,5979.808105,5689.361328,227443
22/02/2019,5999.478516,6048.654785,5965.055176,5979.808105,5689.361328,311495
25/02/2019,6033.901855,6033.901855,5940.467285,5989.643555,5698.719238,122233
26/02/2019,5950.302734,6058.490234,5920.796875,5989.643555,5698.719238,171729
27/02/2019,5945.384766,6019.148926,5910.961914,5955.220215,5665.967773,129271
28/02/2019,5984.726074,5984.726074,5906.044434,5930.632324,5642.574219,317912
01/03/2019,5950.302734,6107.666016,5945.384766,6024.066895,5731.470703,271053
04/03/2019,6073.242676,6078.160156,6004.396484,6014.231445,5722.112793,168341
05/03/2019,6009.313965,6147.006836,5979.808105,6127.336426,5829.724609,360137
06/03/2019,6147.006836,6240.441406,5960.137695,5965.055176,5675.325195,431311
07/03/2019,5965.055176,6033.901855,5433.954102,5547.059082,5277.631348,521489
08/03/2019,5527.388672,5527.388672,5301.178711,5433.954102,5170.02002,427535
11/03/2019,5443.789063,5655.246094,5424.118652,5606.070313,5333.776855,650274
12/03/2019,5655.246094,5674.916504,5512.635742,5591.317383,5319.739746,265362
13/03/2019,5586.399902,5610.987793,5443.789063,5502.800293,5235.522461,260193
14/03/2019,5458.541992,5689.669434,5458.541992,5606.070313,5333.776855,454746
15/03/2019,5591.317383,5847.032715,5591.317383,5847.032715,5563.035156,819452
18/03/2019,5792.939453,5842.115234,5738.845703,5758.516113,5478.817871,196634
19/03/2019,5753.598633,5797.856934,5738.845703,5748.680664,5469.459961,120017
20/03/2019,5758.516113,5851.950684,5714.257813,5724.092773,5446.066406,209591
21/03/2019,5738.845703,5856.868164,5669.999023,5837.197754,5553.677734,247290
22/03/2019,5861.785645,5861.785645,5714.257813,5733.928223,5455.424316,234439
25/03/2019,5763.433594,5763.433594,5640.493652,5704.422363,5427.351563,282224
26/03/2019,5748.680664,5842.115234,5655.246094,5832.280273,5548.999023,257418
27/03/2019,5861.785645,5965.055176,5817.527344,5945.384766,5656.610352,595431
28/03/2019,5969.973145,5989.643555,5807.691895,5807.691895,5525.60498,182056
29/03/2019,5837.197754,5920.796875,5645.411133,5847.032715,5563.035156,326678
01/04/2019,5816.543945,6009.313965,5816.543945,5926.698242,5638.831055,164323
02/04/2019,5926.698242,5979.808105,5910.961914,5975.874023,5685.618652,153818
03/04/2019,5969.973145,6162.743164,5936.533203,6162.743164,5863.410645,194234
04/04/2019,6154.875,6198.149902,6095.86377,6198.149902,5897.098145,122419
05/04/2019,6158.809082,6209.952148,6103.731934,6166.677246,5867.153809,118118
08/04/2019,6209.952148,6209.952148,6027.01709,6027.01709,5734.277344,251665
09/04/2019,6058.490234,6058.490234,5918.830078,5918.830078,5631.345215,216277
10/04/2019,5930.632324,5956.203613,5855.884766,5956.203613,5666.90332,178180
11/04/2019,5877.521973,6111.600098,5861.785645,5997.511719,5834.336914,168572
12/04/2019,6036.852539,6080.127441,5987.67627,6058.490234,5893.656738,117363
15/04/2019,6087.995605,6243.39209,6066.35791,6243.39209,6073.527832,255066
16/04/2019,6245.358887,6394.854004,6209.952148,6394.854004,6220.868652,229719
17/04/2019,6404.689453,6538.448242,6337.810059,6536.480957,6358.642578,358685
18/04/2019,6540.415527,6550.250488,6424.359863,6538.448242,6360.556152,132385
23/04/2019,6540.415527,6546.316406,6463.700684,6516.811035,6339.507813,270357
24/04/2019,6546.316406,6581.723145,6459.766602,6465.66748,6289.755859,106518
25/04/2019,6503.041504,6503.041504,6398.788086,6430.260742,6255.3125,137159
26/04/2019,6461.733398,6461.733398,6363.381348,6365.348633,6192.166016,149868
29/04/2019,6420.425781,6479.437012,6392.887207,6416.491699,6241.917969,152511
30/04/2019,6447.964355,6544.349609,6339.776855,6381.084961,6207.474609,402034
01/05/2019,6422.392578,6654.503906,6422.392578,6654.503906,6473.454102,195657
02/05/2019,6565.986816,6565.986816,6266.996582,6294.535156,6123.279785,389982
03/05/2019,6294.535156,6331.908691,6231.589844,6304.370117,6132.847168,335463
07/05/2019,6341.744141,6341.744141,6080.127441,6141.105469,5974.024414,863547
08/05/2019,6229.622559,6229.622559,6080.127441,6097.830566,5931.926758,222281
09/05/2019,6105.699219,6105.699219,5861.785645,5912.928711,5752.055176,193258
10/05/2019,5987.67627,6027.01709,5873.587891,5879.489258,5719.525391,259606
13/05/2019,5867.687012,5881.456055,5751.631348,5787.038086,5629.589844,160662
14/05/2019,5787.038086,5832.280273,5724.092773,5792.939453,5635.331055,108324
15/05/2019,5816.543945,5869.653809,5735.89502,5753.598633,5597.060059,120857
16/05/2019,5718.191406,5798.840332,5661.147461,5726.05957,5570.270508,224636
17/05/2019,5724.092773,5792.939453,5716.224609,5789.005371,5631.503906,117499
20/05/2019,5820.478027,5820.478027,5665.081543,5718.191406,5562.616211,132117
